Detected	Degrees Per Second	Correct Count	Step Size	Subject Number	Height	Age	Sex	RA Name	Other
True	0.1404	8	0.0108	21	64	18	Option A	Eva	
True	0	9	0.0108	21	64	18	Option A	Eva	
True	0.1188	10	0.0108	21	64	18	Option A	Eva	
True	0	1	0.006480001	21	64	18	Option A	Eva	
True	0	1	0.05	21	62	19	Option A	Eva	
True	0	2	0.05	21	62	19	Option A	Eva	
True	0.9	3	0.05	21	62	19	Option A	Eva	
False	-0.85	3	0.05	21	62	19	Option A	Eva	
True	0	4	0.05	21	62	19	Option A	Eva	
True	-0.7499999	5	0.05	21	62	19	Option A	Eva	
True	0.6999999	6	0.05	21	62	19	Option A	Eva	
True	0	7	0.05	21	62	19	Option A	Eva	
True	0.5999999	8	0.05	21	62	19	Option A	Eva	
True	-0.5499999	9	0.05	21	62	19	Option A	Eva	
False	0	0	0.03	21	62	19	Option A	Eva	
False	0	0	0.03	21	62	19	Option A	Eva	
False	0.5400001	0	0.03	21	62	19	Option A	Eva	
True	-0.5100001	1	0.03	21	62	19	Option A	Eva	
False	0.4800001	1	0.03	21	62	19	Option A	Eva	
True	0	2	0.03	21	62	19	Option A	Eva	
False	0	2	0.03	21	62	19	Option A	Eva	
False	-0.3900001	2	0.03	21	62	19	Option A	Eva	
True	0	3	0.03	21	62	19	Option A	Eva	
False	0	3	0.03	21	62	19	Option A	Eva	
True	0.6	1	0.03	21	62	19	Option A	Eva	
True	-0.5700001	2	0.03	21	62	19	Option A	Eva	
True	0.5400001	3	0.03	21	62	19	Option A	Eva	
True	-0.5100001	4	0.03	21	62	19	Option A	Eva	
True	0.4800001	5	0.03	21	62	19	Option A	Eva	
True	0	6	0.03	21	62	19	Option A	Eva	
True	0.4200001	7	0.03	21	62	19	Option A	Eva	
True	0	8	0.03	21	62	19	Option A	Eva	
True	0.3600001	9	0.03	21	62	19	Option A	Eva	
True	-0.3300001	10	0.03	21	62	19	Option A	Eva	
True	0	1	0.018	21	62	19	Option A	Eva	
True	-0.342	2	0.018	21	62	19	Option A	Eva	
True	0	3	0.018	21	62	19	Option A	Eva	
True	0	4	0.018	21	62	19	Option A	Eva	
True	0	5	0.018	21	62	19	Option A	Eva	
True	-0.27	6	0.018	21	62	19	Option A	Eva	
True	0	7	0.018	21	62	19	Option A	Eva	
True	-0.234	8	0.018	21	62	19	Option A	Eva	
True	0	9	0.018	21	62	19	Option A	Eva	
True	-0.198	10	0.018	21	62	19	Option A	Eva	
True	0.216	1	0.0108	21	62	19	Option A	Eva	
True	0	1	0.05	23	63	18	Option A	Mayela	
True	0	2	0.05	23	63	18	Option A	Mayela	
True	0	3	0.05	23	63	18	Option A	Mayela	
False	0	3	0.05	23	63	18	Option A	Mayela	
True	0	4	0.05	23	63	18	Option A	Mayela	
True	-0.7499999	5	0.05	23	63	18	Option A	Mayela	
True	0.6999999	6	0.05	23	63	18	Option A	Mayela	
True	-0.6499999	7	0.05	23	63	18	Option A	Mayela	
True	0	8	0.05	23	63	18	Option A	Mayela	
True	-0.5499999	9	0.05	23	63	18	Option A	Mayela	
True	0.6	1	0.03	23	63	18	Option A	Mayela	
True	-0.5700001	2	0.03	23	63	18	Option A	Mayela	
True	0	3	0.03	23	63	18	Option A	Mayela	
True	0	4	0.03	23	63	18	Option A	Mayela	
True	0.4800001	5	0.03	23	63	18	Option A	Mayela	
False	-0.4500001	5	0.03	23	63	18	Option A	Mayela	
False	0.4200001	5	0.03	23	63	18	Option A	Mayela	
True	-0.3900001	6	0.03	23	63	18	Option A	Mayela	
False	0	6	0.03	23	63	18	Option A	Mayela	
True	-0.3300001	7	0.03	23	63	18	Option A	Mayela	
True	0.36	1	0.018	23	63	18	Option A	Mayela	
False	-0.342	1	0.018	23	63	18	Option A	Mayela	
True	0.324	2	0.018	23	63	18	Option A	Mayela	
False	0	2	0.018	23	63	18	Option A	Mayela	
False	0	2	0.018	23	63	18	Option A	Mayela	
False	0	2	0.018	23	63	18	Option A	Mayela	
False	0.252	2	0.018	23	63	18	Option A	Mayela	
False	-0.234	2	0.018	23	63	18	Option A	Mayela	
False	0.216	2	0.018	23	63	18	Option A	Mayela	
True	-0.198	3	0.018	23	63	18	Option A	Mayela	
True	0.36	1	0.018	23	63	18	Option A	Mayela	
False	0	1	0.018	23	63	18	Option A	Mayela	
True	0.324	2	0.018	23	63	18	Option A	Mayela	
True	0	3	0.018	23	63	18	Option A	Mayela	
False	0	3	0.018	23	63	18	Option A	Mayela	
False	-0.27	3	0.018	23	63	18	Option A	Mayela	
False	0	3	0.018	23	63	18	Option A	Mayela	
True	-0.234	4	0.018	23	63	18	Option A	Mayela	
False	0.216	4	0.018	23	63	18	Option A	Mayela	
True	-0.198	5	0.018	23	63	18	Option A	Mayela	
True	0.36	1	0.018	23	63	18	Option A	Mayela	
True	0	2	0.018	23	63	18	Option A	Mayela	
True	0	3	0.018	23	63	18	Option A	Mayela	
False	0	3	0.018	23	63	18	Option A	Mayela	
False	0	3	0.018	23	63	18	Option A	Mayela	
True	0	4	0.018	23	63	18	Option A	Mayela	
False	0	4	0.018	23	63	18	Option A	Mayela	
False	-0.234	4	0.018	23	63	18	Option A	Mayela	
True	0.216	5	0.018	23	63	18	Option A	Mayela	
True	-0.198	6	0.018	23	63	18	Option A	Mayela	
False	0	0	0.018	23	63	18	Option A	Mayela	
True	-0.342	1	0.018	23	63	18	Option A	Mayela	
False	0.324	1	0.018	23	63	18	Option A	Mayela	
False	-0.306	1	0.018	23	63	18	Option A	Mayela	
False	0	1	0.018	23	63	18	Option A	Mayela	
True	-0.27	2	0.018	23	63	18	Option A	Mayela	
True	0	3	0.018	23	63	18	Option A	Mayela	
False	0	0	0.05	24	75	20	Option A	Mayela	
True	0.95	1	0.05	24	75	20	Option A	Mayela	
True	-0.9	2	0.05	24	75	20	Option A	Mayela	
False	0.85	2	0.05	24	75	20	Option A	Mayela	
True	-0.8	3	0.05	24	75	20	Option A	Mayela	
True	0	4	0.05	24	75	20	Option A	Mayela	
True	-0.6999999	5	0.05	24	75	20	Option A	Mayela	
True	0	6	0.05	24	75	20	Option A	Mayela	
False	0	6	0.05	24	75	20	Option A	Mayela	
False	0	6	0.05	24	75	20	Option A	Mayela	
True	-1	1	0.05	24	75	20	Option A	Mayela	
True	0.95	2	0.05	24	75	20	Option A	Mayela	
False	-0.9	2	0.05	24	75	20	Option A	Mayela	
False	0	2	0.05	24	75	20	Option A	Mayela	
True	-0.8	3	0.05	24	75	20	Option A	Mayela	
True	0	4	0.05	24	75	20	Option A	Mayela	
True	-0.6999999	5	0.05	24	75	20	Option A	Mayela	
True	0.6499999	6	0.05	24	75	20	Option A	Mayela	
True	0	7	0.05	24	75	20	Option A	Mayela	
True	0	8	0.05	24	75	20	Option A	Mayela	
True	-0.6	1	0.03	24	75	20	Option A	Mayela	
False	0.5700001	1	0.03	24	75	20	Option A	Mayela	
True	0	2	0.03	24	75	20	Option A	Mayela	
True	0	3	0.03	24	75	20	Option A	Mayela	
True	-0.4800001	4	0.03	24	75	20	Option A	Mayela	
True	0	5	0.03	24	75	20	Option A	Mayela	
True	0	6	0.03	24	75	20	Option A	Mayela	
False	0	6	0.03	24	75	20	Option A	Mayela	
True	-0.3600001	7	0.03	24	75	20	Option A	Mayela	
True	0	8	0.03	24	75	20	Option A	Mayela	
True	0	1	0.018	24	75	20	Option A	Mayela	
False	0.342	1	0.018	24	75	20	Option A	Mayela	
True	-0.324	2	0.018	24	75	20	Option A	Mayela	
False	0.306	2	0.018	24	75	20	Option A	Mayela	
True	0	3	0.018	24	75	20	Option A	Mayela	
False	0	3	0.018	24	75	20	Option A	Mayela	
False	0	3	0.018	24	75	20	Option A	Mayela	
True	0	4	0.018	24	75	20	Option A	Mayela	
False	-0.216	4	0.018	24	75	20	Option A	Mayela	
False	0	4	0.018	24	75	20	Option A	Mayela	
True	0	1	0.018	24	75	20	Option A	Mayela	
False	0	1	0.018	24	75	20	Option A	Mayela	
True	-0.324	2	0.018	24	75	20	Option A	Mayela	
True	0	3	0.018	24	75	20	Option A	Mayela	
False	-0.288	3	0.018	24	75	20	Option A	Mayela	
False	0	3	0.018	24	75	20	Option A	Mayela	
False	0	3	0.018	24	75	20	Option A	Mayela	
False	0	3	0.018	24	75	20	Option A	Mayela	
True	-0.216	4	0.018	24	75	20	Option A	Mayela	
True	0	5	0.018	24	75	20	Option A	Mayela	
True	0	1	0.018	24	75	20	Option A	Mayela	
True	0.342	2	0.018	24	75	20	Option A	Mayela	
True	-0.324	3	0.018	24	75	20	Option A	Mayela	
True	0.306	4	0.018	24	75	20	Option A	Mayela	
True	0	5	0.018	24	75	20	Option A	Mayela	
True	0.27	6	0.018	24	75	20	Option A	Mayela	
False	-0.252	6	0.018	24	75	20	Option A	Mayela	
True	0	7	0.018	24	75	20	Option A	Mayela	
True	-0.216	8	0.018	24	75	20	Option A	Mayela	
True	0.198	9	0.018	24	75	20	Option A	Mayela	
False	1	0	0.05	25	73	18	Option A	Mayela	
True	-0.95	1	0.05	25	73	18	Option A	Mayela	
True	0.9	2	0.05	25	73	18	Option A	Mayela	
True	-0.85	3	0.05	25	73	18	Option A	Mayela	
True	0.8	4	0.05	25	73	18	Option A	Mayela	
True	0	5	0.05	25	73	18	Option A	Mayela	
True	0.6999999	6	0.05	25	73	18	Option A	Mayela	
True	-0.6499999	7	0.05	25	73	18	Option A	Mayela	
True	0	8	0.05	25	73	18	Option A	Mayela	
True	-0.5499999	9	0.05	25	73	18	Option A	Mayela	
True	0.6	1	0.03	25	73	18	Option A	Mayela	
True	0	2	0.03	25	73	18	Option A	Mayela	
True	0	3	0.03	25	73	18	Option A	Mayela	
True	-0.5100001	4	0.03	25	73	18	Option A	Mayela	
True	0	5	0.03	25	73	18	Option A	Mayela	
True	-0.4500001	6	0.03	25	73	18	Option A	Mayela	
True	0.4200001	7	0.03	25	73	18	Option A	Mayela	
True	0	8	0.03	25	73	18	Option A	Mayela	
True	0.3600001	9	0.03	25	73	18	Option A	Mayela	
True	-0.3300001	10	0.03	25	73	18	Option A	Mayela	
True	0.36	1	0.018	25	73	18	Option A	Mayela	
True	-0.342	2	0.018	25	73	18	Option A	Mayela	
True	0	3	0.018	25	73	18	Option A	Mayela	
False	0	3	0.018	25	73	18	Option A	Mayela	
False	0.288	3	0.018	25	73	18	Option A	Mayela	
True	-0.27	4	0.018	25	73	18	Option A	Mayela	
True	0	5	0.018	25	73	18	Option A	Mayela	
True	-0.234	6	0.018	25	73	18	Option A	Mayela	
True	0.216	7	0.018	25	73	18	Option A	Mayela	
False	0	7	0.018	25	73	18	Option A	Mayela	
True	0	1	0.0108	25	73	18	Option A	Mayela	
False	0	1	0.0108	25	73	18	Option A	Mayela	
True	0	2	0.0108	25	73	18	Option A	Mayela	
True	-0.1836	3	0.0108	25	73	18	Option A	Mayela	
True	0	4	0.0108	25	73	18	Option A	Mayela	
False	0	4	0.0108	25	73	18	Option A	Mayela	
True	0	5	0.0108	25	73	18	Option A	Mayela	
True	-0.1404	6	0.0108	25	73	18	Option A	Mayela	
False	0.1296	6	0.0108	25	73	18	Option A	Mayela	
True	-0.1188	7	0.0108	25	73	18	Option A	Mayela	
False	0	0	0.006480001	25	73	18	Option A	Mayela	
True	0	1	0.006480001	25	73	18	Option A	Mayela	
True	0	2	0.006480001	25	73	18	Option A	Mayela	
False	0	2	0.006480001	25	73	18	Option A	Mayela	
True	0.10368	3	0.006480001	25	73	18	Option A	Mayela	
True	0	4	0.006480001	25	73	18	Option A	Mayela	
True	0	5	0.006480001	25	73	18	Option A	Mayela	
False	-0.08424001	5	0.006480001	25	73	18	Option A	Mayela	
False	0	5	0.006480001	25	73	18	Option A	Mayela	
False	0	5	0.006480001	25	73	18	Option A	Mayela	
True	0.1296	1	0.006480001	25	73	18	Option A	Mayela	
False	-0.12312	1	0.006480001	25	73	18	Option A	Mayela	
True	0	1	0.05	26	72	20	Option A	Mayela	
True	0.95	2	0.05	26	72	20	Option A	Mayela	
True	-0.9	3	0.05	26	72	20	Option A	Mayela	
True	0	4	0.05	26	72	20	Option A	Mayela	
True	-0.8	5	0.05	26	72	20	Option A	Mayela	
True	0.7499999	6	0.05	26	72	20	Option A	Mayela	
True	0	7	0.05	26	72	20	Option A	Mayela	
True	0	8	0.05	26	72	20	Option A	Mayela	
True	-0.5999999	9	0.05	26	72	20	Option A	Mayela	
True	0	10	0.05	26	72	20	Option A	Mayela	
True	-0.6	1	0.03	26	72	20	Option A	Mayela	
True	0.5700001	2	0.03	26	72	20	Option A	Mayela	
True	-0.5400001	3	0.03	26	72	20	Option A	Mayela	
True	0.5100001	4	0.03	26	72	20	Option A	Mayela	
True	0	5	0.03	26	72	20	Option A	Mayela	
True	0	6	0.03	26	72	20	Option A	Mayela	
True	-0.4200001	7	0.03	26	72	20	Option A	Mayela	
True	0	8	0.03	26	72	20	Option A	Mayela	
True	0	9	0.03	26	72	20	Option A	Mayela	
True	0	10	0.03	26	72	20	Option A	Mayela	
True	0	1	0.018	26	72	20	Option A	Mayela	
True	0.342	2	0.018	26	72	20	Option A	Mayela	
True	-0.324	3	0.018	26	72	20	Option A	Mayela	
True	0.306	4	0.018	26	72	20	Option A	Mayela	
True	-0.288	5	0.018	26	72	20	Option A	Mayela	
True	0.27	6	0.018	26	72	20	Option A	Mayela	
True	-0.252	7	0.018	26	72	20	Option A	Mayela	
True	0.234	8	0.018	26	72	20	Option A	Mayela	
True	0	9	0.018	26	72	20	Option A	Mayela	
True	0	10	0.018	26	72	20	Option A	Mayela	
True	-0.216	1	0.0108	26	72	20	Option A	Mayela	
False	0	1	0.0108	26	72	20	Option A	Mayela	
True	-0.1944	2	0.0108	26	72	20	Option A	Mayela	
True	0.1836	3	0.0108	26	72	20	Option A	Mayela	
True	-0.1728	4	0.0108	26	72	20	Option A	Mayela	
True	0.162	5	0.0108	26	72	20	Option A	Mayela	
True	-0.1512	6	0.0108	26	72	20	Option A	Mayela	
True	0	7	0.0108	26	72	20	Option A	Mayela	
True	-0.1296	8	0.0108	26	72	20	Option A	Mayela	
True	0.1188	9	0.0108	26	72	20	Option A	Mayela	
True	0	1	0.006480001	26	72	20	Option A	Mayela	
False	0	1	0.006480001	26	72	20	Option A	Mayela	
True	-0.11664	2	0.006480001	26	72	20	Option A	Mayela	
True	0	3	0.006480001	26	72	20	Option A	Mayela	
False	0	3	0.006480001	26	72	20	Option A	Mayela	
False	0	3	0.006480001	26	72	20	Option A	Mayela	
True	-0.09072001	4	0.006480001	26	72	20	Option A	Mayela	
True	0.08424001	5	0.006480001	26	72	20	Option A	Mayela	
True	-0.07776001	6	0.006480001	26	72	20	Option A	Mayela	
True	0.07128001	7	0.006480001	26	72	20	Option A	Mayela	
True	0	1	0.003888001	26	72	20	Option A	Mayela	
True	0	2	0.003888001	26	72	20	Option A	Mayela	
False	-0.069984	2	0.003888001	26	72	20	Option A	Mayela	
False	0	2	0.003888001	26	72	20	Option A	Mayela	
True	-0.062208	3	0.003888001	26	72	20	Option A	Mayela	
False	0	3	0.003888001	26	72	20	Option A	Mayela	
False	0	3	0.003888001	26	72	20	Option A	Mayela	
True	0.050544	4	0.003888001	26	72	20	Option A	Mayela	
True	-0.046656	5	0.003888001	26	72	20	Option A	Mayela	
True	-1	1	0.05	27	67	18	Option A	Mayela	
False	0	1	0.05	27	67	18	Option A	Mayela	
True	0	2	0.05	27	67	18	Option A	Mayela	
True	0	3	0.05	27	67	18	Option A	Mayela	
False	0	3	0.05	27	67	18	Option A	Mayela	
True	0.7499999	4	0.05	27	67	18	Option A	Mayela	
True	-0.6999999	5	0.05	27	67	18	Option A	Mayela	
True	0	6	0.05	27	67	18	Option A	Mayela	
True	-0.5999999	7	0.05	27	67	18	Option A	Mayela	
True	0.5499999	8	0.05	27	67	18	Option A	Mayela	
True	-0.6	1	0.03	27	67	18	Option A	Mayela	
True	0	2	0.03	27	67	18	Option A	Mayela	
False	-0.5400001	2	0.03	27	67	18	Option A	Mayela	
False	0	2	0.03	27	67	18	Option A	Mayela	
True	-0.4800001	3	0.03	27	67	18	Option A	Mayela	
True	0	4	0.03	27	67	18	Option A	Mayela	
True	0	5	0.03	27	67	18	Option A	Mayela	
True	0.3900001	6	0.03	27	67	18	Option A	Mayela	
True	-0.3600001	7	0.03	27	67	18	Option A	Mayela	
True	0	8	0.03	27	67	18	Option A	Mayela	
True	-0.36	1	0.018	27	67	18	Option A	Mayela	
True	0.342	2	0.018	27	67	18	Option A	Mayela	
False	0	2	0.018	27	67	18	Option A	Mayela	
False	0	2	0.018	27	67	18	Option A	Mayela	
False	0	2	0.018	27	67	18	Option A	Mayela	
True	0.27	3	0.018	27	67	18	Option A	Mayela	
True	0	4	0.018	27	67	18	Option A	Mayela	
False	0	4	0.018	27	67	18	Option A	Mayela	
False	0	4	0.018	27	67	18	Option A	Mayela	
True	0	5	0.018	27	67	18	Option A	Mayela	
False	-0.36	0	0.018	27	67	18	Option A	Mayela	
True	0.342	1	0.018	27	67	18	Option A	Mayela	
False	0	1	0.018	27	67	18	Option A	Mayela	
False	0.306	1	0.018	27	67	18	Option A	Mayela	
True	-0.288	2	0.018	27	67	18	Option A	Mayela	
False	0.27	2	0.018	27	67	18	Option A	Mayela	
False	0	2	0.018	27	67	18	Option A	Mayela	
True	0	3	0.018	27	67	18	Option A	Mayela	
True	0	4	0.018	27	67	18	Option A	Mayela	
True	0.198	5	0.018	27	67	18	Option A	Mayela	
False	-0.36	0	0.018	27	67	18	Option A	Mayela	
False	0.342	0	0.018	27	67	18	Option A	Mayela	
False	0	0	0.018	27	67	18	Option A	Mayela	
False	0.306	0	0.018	27	67	18	Option A	Mayela	
True	0	1	0.05	28	71	19	Option A	Mayela	
True	0.95	2	0.05	28	71	19	Option A	Mayela	
True	0	3	0.05	28	71	19	Option A	Mayela	
True	0.85	4	0.05	28	71	19	Option A	Mayela	
True	0	5	0.05	28	71	19	Option A	Mayela	
True	0.7499999	6	0.05	28	71	19	Option A	Mayela	
False	-0.6999999	6	0.05	28	71	19	Option A	Mayela	
False	0	6	0.05	28	71	19	Option A	Mayela	
False	0	6	0.05	28	71	19	Option A	Mayela	
False	0	6	0.05	28	71	19	Option A	Mayela	
False	0	0	0.05	28	71	19	Option A	Mayela	
True	0.95	1	0.05	28	71	19	Option A	Mayela	
False	-0.9	1	0.05	28	71	19	Option A	Mayela	
False	0	1	0.05	28	71	19	Option A	Mayela	
True	-0.8	2	0.05	28	71	19	Option A	Mayela	
True	0	3	0.05	28	71	19	Option A	Mayela	
True	-0.6999999	4	0.05	28	71	19	Option A	Mayela	
True	0.6499999	5	0.05	28	71	19	Option A	Mayela	
False	-0.5999999	5	0.05	28	71	19	Option A	Mayela	
True	0.5499999	6	0.05	28	71	19	Option A	Mayela	
True	0	1	0.05	28	71	19	Option A	Mayela	
True	0.95	2	0.05	28	71	19	Option A	Mayela	
True	-0.9	3	0.05	28	71	19	Option A	Mayela	
False	0.85	3	0.05	28	71	19	Option A	Mayela	
False	0	3	0.05	28	71	19	Option A	Mayela	
True	0.7499999	4	0.05	28	71	19	Option A	Mayela	
True	0	5	0.05	28	71	19	Option A	Mayela	
False	0	5	0.05	28	71	19	Option A	Mayela	
True	0	6	0.05	28	71	19	Option A	Mayela	
True	0	7	0.05	28	71	19	Option A	Mayela	
False	0	0	0.03	28	71	19	Option A	Mayela	
True	0.5700001	1	0.03	28	71	19	Option A	Mayela	
False	-0.5400001	1	0.03	28	71	19	Option A	Mayela	
True	0.5100001	2	0.03	28	71	19	Option A	Mayela	
False	0	2	0.03	28	71	19	Option A	Mayela	
False	0.4500001	2	0.03	28	71	19	Option A	Mayela	
False	0	2	0.03	28	71	19	Option A	Mayela	
False	0.3900001	2	0.03	28	71	19	Option A	Mayela	
True	-0.3600001	3	0.03	28	71	19	Option A	Mayela	
False	0	3	0.03	28	71	19	Option A	Mayela	
False	-0.6	0	0.03	28	71	19	Option A	Mayela	
True	0.5700001	1	0.03	28	71	19	Option A	Mayela	
True	-0.5400001	2	0.03	28	71	19	Option A	Mayela	
False	0.5100001	2	0.03	28	71	19	Option A	Mayela	
False	0	2	0.03	28	71	19	Option A	Mayela	
True	0.4500001	3	0.03	28	71	19	Option A	Mayela	
False	0	0	0.05	Test			Option A	Mayela	
False	0	0	0.05	Test			Option A	Mayela	
True	0	1	0.05	Test			Option A	Mayela	
False	0	0	0.05	29	73	18	Option A	Mayela	
True	0.95	1	0.05	29	73	18	Option A	Mayela	
True	0	2	0.05	29	73	18	Option A	Mayela	
False	0.85	2	0.05	29	73	18	Option A	Mayela	
False	0	2	0.05	29	73	18	Option A	Mayela	
True	0.7499999	3	0.05	29	73	18	Option A	Mayela	
True	0	4	0.05	29	73	18	Option A	Mayela	
True	0	5	0.05	29	73	18	Option A	Mayela	
False	-0.5999999	5	0.05	29	73	18	Option A	Mayela	
True	0	6	0.05	29	73	18	Option A	Mayela	
True	0	1	0.05	29	73	18	Option A	Mayela	
True	0.95	2	0.05	29	73	18	Option A	Mayela	
True	-0.9	3	0.05	29	73	18	Option A	Mayela	
True	0.85	4	0.05	29	73	18	Option A	Mayela	
True	0	5	0.05	29	73	18	Option A	Mayela	
True	0.7499999	6	0.05	29	73	18	Option A	Mayela	
True	-0.6999999	7	0.05	29	73	18	Option A	Mayela	
True	0.6499999	8	0.05	29	73	18	Option A	Mayela	
True	-0.5999999	9	0.05	29	73	18	Option A	Mayela	
True	0	10	0.05	29	73	18	Option A	Mayela	
True	-0.6	1	0.03	29	73	18	Option A	Mayela	
False	0.5700001	1	0.03	29	73	18	Option A	Mayela	
True	-0.5400001	2	0.03	29	73	18	Option A	Mayela	
False	0.5100001	2	0.03	29	73	18	Option A	Mayela	
False	0	2	0.03	29	73	18	Option A	Mayela	
True	0	3	0.03	29	73	18	Option A	Mayela	
True	0	4	0.03	29	73	18	Option A	Mayela	
True	0	5	0.03	29	73	18	Option A	Mayela	
False	0	5	0.03	29	73	18	Option A	Mayela	
True	0	6	0.03	29	73	18	Option A	Mayela	
True	-0.6	1	0.03	29	73	18	Option A	Mayela	
True	0.5700001	2	0.03	29	73	18	Option A	Mayela	
True	0	3	0.03	29	73	18	Option A	Mayela	
True	0.5100001	4	0.03	29	73	18	Option A	Mayela	
True	-0.4800001	5	0.03	29	73	18	Option A	Mayela	
False	0	5	0.03	29	73	18	Option A	Mayela	
True	0	6	0.03	29	73	18	Option A	Mayela	
True	0.3900001	7	0.03	29	73	18	Option A	Mayela	
False	-0.3600001	7	0.03	29	73	18	Option A	Mayela	
False	0.3300001	7	0.03	29	73	18	Option A	Mayela	
False	0	0	0.018	29	73	18	Option A	Mayela	
True	0	1	0.018	29	73	18	Option A	Mayela	
True	0	2	0.018	29	73	18	Option A	Mayela	
True	0	3	0.018	29	73	18	Option A	Mayela	
True	0	4	0.018	29	73	18	Option A	Mayela	
True	1	1	0.05	30	64	18	Option A	Mayela	
True	0	2	0.05	30	64	18	Option A	Mayela	
True	0.9	3	0.05	30	64	18	Option A	Mayela	
True	0	4	0.05	30	64	18	Option A	Mayela	
True	0.8	5	0.05	30	64	18	Option A	Mayela	
True	0	6	0.05	30	64	18	Option A	Mayela	
True	0	7	0.05	30	64	18	Option A	Mayela	
True	-0.6499999	8	0.05	30	64	18	Option A	Mayela	
True	0.5999999	9	0.05	30	64	18	Option A	Mayela	
True	-0.5499999	10	0.05	30	64	18	Option A	Mayela	
True	0	1	0.03	30	64	18	Option A	Mayela	
True	0	2	0.03	30	64	18	Option A	Mayela	
True	0.5400001	3	0.03	30	64	18	Option A	Mayela	
True	-0.5100001	4	0.03	30	64	18	Option A	Mayela	
False	0.4800001	4	0.03	30	64	18	Option A	Mayela	
False	0	4	0.03	30	64	18	Option A	Mayela	
False	0.4200001	4	0.03	30	64	18	Option A	Mayela	
True	0	5	0.03	30	64	18	Option A	Mayela	
False	0	5	0.03	30	64	18	Option A	Mayela	
True	-0.3300001	6	0.03	30	64	18	Option A	Mayela	
True	0	1	0.03	30	64	18	Option A	Mayela	
True	0	2	0.03	30	64	18	Option A	Mayela	
True	0	3	0.03	30	64	18	Option A	Mayela	
True	-0.5100001	4	0.03	30	64	18	Option A	Mayela	
True	0	5	0.03	30	64	18	Option A	Mayela	
True	0	6	0.03	30	64	18	Option A	Mayela	
True	0.4200001	7	0.03	30	64	18	Option A	Mayela	
True	0	8	0.03	30	64	18	Option A	Mayela	
False	0	8	0.03	30	64	18	Option A	Mayela	
True	0	9	0.03	30	64	18	Option A	Mayela	
True	0.36	1	0.018	30	64	18	Option A	Mayela	
True	0	2	0.018	30	64	18	Option A	Mayela	
True	0	3	0.018	30	64	18	Option A	Mayela	
True	-0.306	4	0.018	30	64	18	Option A	Mayela	
True	0.288	5	0.018	30	64	18	Option A	Mayela	
True	0	6	0.018	30	64	18	Option A	Mayela	
True	0	7	0.018	30	64	18	Option A	Mayela	
False	0	7	0.018	30	64	18	Option A	Mayela	
